provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion
30,Entre Ríos,Nogoyá,1,9303,ORDINARIO DAÑOS Y PERJUICIOS,2018-12-13,2018-12-13,2019-05-17,no concilio,2019-05-17,2019-07-30,no concilio,,,
30,Entre Ríos,Nogoyá,1,8763,ORDINARIO DAÑOS Y PERJUICIOS,2017-08-04,2017-08-04,2018-09-28,no concilio,2018-09-28,2018-11-29,no concilio,2019-02-13,2019-04-30,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,8828,ORDINARIO DAÑ‘OS Y PERJUICIOS,2013-09-30,2013-09-30,2018-07-03,no concilio,2018-07-03,2018-10-17,no concilio,2018-12-07,2019-03-27,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,8983,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-02,2018-03-02,2018-08-14,no concilio,2018-10-25,2018-10-25,no concilio,2019-03-27,2019-05-24,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,9172,SUMARISIMO COBRO DE PESOS,2018-08-13,2018-08-13,2018-12-18,no concilio,2018-12-18,,,2019-04-22,2019-05-02,Conciliación
30,Entre Ríos,Nogoyá,1,8284,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-05-18,2016-05-18,2018-08-08,no concilio,2018-08-08,2018-10-23,no concilio,2019-04-11,2019-07-25,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,9269,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-23,2018-11-23,2019-05-08,concilio,,,,2019-06-25,2019-07-02,Conciliación
30,Entre Ríos,Nogoyá,1,8747,USUCAPION,2017-07-31,2017-07-31,2018-12-03,no concilio,2018-12-03,2019-02-14,no concilio,2019-05-16,2019-07-03,Sent.Definitiva
30,Entre Ríos,Nogoyá,1,9005,ORDINARIO ACCION REIVINDICATORIA,2018-03-27,2018-03-27,2018-12-05,no concilio,2018-12-05,2019-02-19,no concilio,2019-02-19,2019-04-22,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,2136,USUCAPION,2012-04-03,2012-04-03,2018-08-29,no concilio,2018-08-29,2018-10-29,no concilio,,,
30,Entre Ríos,Nogoyá,2,5498,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-20,2018-03-20,2018-08-16,concilio,,,,,2018-08-16,Conciliación
30,Entre Ríos,Nogoyá,2,5602,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-13,2018-06-13,2018-12-11,concilio,,,,2018-12-11,2018-12-11,Conciliación
30,Entre Ríos,Nogoyá,2,5662,ORDINARIO COBRO DE PESOS,2018-08-28,2018-08-28,2019-04-23,no concilio,,,,,,
30,Entre Ríos,Nogoyá,2,5861,INTERDICTO DE RECOBRAR,2019-02-26,2019-02-26,2019-05-02,no concilio,,2019-05-02,,,,
30,Entre Ríos,Nogoyá,2,5369,ORDINARIO DAÑOS Y PERJUICIOS,2017-11-06,2017-11-06,2019-08-22,no_realizada,,,,,,
30,Entre Ríos,Nogoyá,2,5683,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-14,2018-09-14,2019-09-03,no concilio,2019-09-03,2019-10-31,,,,
30,Entre Ríos,Nogoyá,2,5752,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-09,2018-11-09,2019-09-03,no concilio,2019-09-03,2019-10-31,,,,
30,Entre Ríos,Nogoyá,2,5369,ORDINARIO DAÑOS Y PERJUICIOS,2017-11-06,2017-11-06,2019-09-20,no_realizada,,,,,,
30,Entre Ríos,Nogoyá,2,4672,ORDINARIO ACCION DE NULIDAD,2015-11-19,2015-11-19,2019-09-25,no_realizada,,,,,,
30,Entre Ríos,Nogoyá,2,5548,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-11,2018-05-11,2019-02-19,no concilio,2019-02-19,2019-05-08,no concilio,,,
30,Entre Ríos,Nogoyá,2,5000,USUCAPION,2017-02-01,2017-02-01,2019-05-02,no concilio,2019-05-02,2019-08-06,no concilio,,,
30,Entre Ríos,Nogoyá,2,5739,ORDINARIO DAÑOS Y PERJUICIOS,2018-10-30,2018-10-30,2019-05-14,no concilio,2019-05-14,2019-08-08,no concilio,,,
30,Entre Ríos,Nogoyá,2,5663,USUCAPION,2018-08-29,2018-08-29,2019-05-28,no concilio,2019-05-28,2019-08-08,no concilio,,,
30,Entre Ríos,Nogoyá,2,5354,ORDINARIO DAÑOS Y PERJUICIOS,2017-10-31,2017-10-31,2019-06-04,no concilio,2019-06-04,2019-08-15,no concilio,,,
30,Entre Ríos,Nogoyá,2,5134,USUCAPION,2017-05-08,2017-05-08,2019-06-05,no concilio,2019-06-05,2019-08-21,no concilio,,,
30,Entre Ríos,Nogoyá,2,5689,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-19,2018-09-19,2019-06-11,no concilio,2019-06-11,2019-08-27,no concilio,,,
30,Entre Ríos,Nogoyá,2,4567,ORDINARIO ACCION DE NULIDAD,2015-10-14,2015-10-14,,,,,no concilio,,,
30,Entre Ríos,Nogoyá,2,5133,USUCAPION,2017-05-05,2017-05-05,2018-07-31,no concilio,,,no concilio,2019-05-27,2019-06-10,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,5283,USUCAPION,2017-09-11,2017-09-11,2018-07-25,no concilio,,,no concilio,2019-06-05,2019-06-14,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,5586,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-05,2018-06-05,2018-12-18,no concilio,2018-12-18,2019-03-27,,2019-08-28,2019-09-23,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,5586,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-05,2018-06-05,2019-05-16,no concilio,,,,2019-08-28,2019-09-23,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,5727,REGULACION DE HONORARIOS,2018-10-18,2018-10-18,2019-06-06,no concilio,,,,2019-06-25,2019-07-02,Sent.Definitiva
30,Entre Ríos,Nogoyá,2,5565,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-17,2018-05-17,,,,,no concilio,2019-07-31,2019-08-30,Sent.Definitiva
30,Entre Ríos,Paraná,1,17407,USUCAPION,2017-07-05,2017-07-05,2018-11-28,no concilio,2018-11-28,,,2018-11-28,2018-11-28,Conciliación
30,Entre Ríos,Paraná,1,17714,ORDINARIO,2018-03-15,2018-03-15,2018-08-29,no concilio,2018-08-29,,,2018-10-25,2018-10-31,Conciliación
30,Entre Ríos,Paraná,1,17790,ORDINARIO,2018-05-02,2018-05-02,2018-09-19,no concilio,2018-09-19,2018-12-18,,2018-11-30,2018-11-30,Conciliación
30,Entre Ríos,Paraná,1,17866,SUMARISIMO,2018-06-22,2018-06-22,2018-11-23,no concilio,2018-11-23,2019-03-26,,,,
30,Entre Ríos,Paraná,1,17654,ORDINARIO,2017-12-26,2017-12-26,2018-12-13,concilio,2018-12-13,,,2018-12-13,2018-12-13,Conciliación
30,Entre Ríos,Paraná,1,17690,INTERDICTO DE RECOBRAR,2018-02-27,2018-02-27,2018-12-18,concilio,2018-12-18,,,2018-12-18,2018-12-18,Conciliación
30,Entre Ríos,Paraná,1,17867,ORDINARIO,2018-06-22,2018-06-22,2018-12-05,no concilio,2018-12-05,2019-04-04,,2018-12-20,2018-12-20,Conciliación
30,Entre Ríos,Paraná,1,17661,DESALOJO,2017-12-29,2017-12-29,2019-02-07,no concilio,2019-02-07,,,,,
30,Entre Ríos,Paraná,1,17583,ORDINARIO,2017-11-06,2017-11-06,2019-06-06,no_realizada,2019-06-06,,,,,
30,Entre Ríos,Paraná,1,17911,DESALOJO,2018-07-31,2018-07-31,2019-06-12,no_realizada,2019-06-13,,,,,
30,Entre Ríos,Paraná,1,18058,ORDINARIO (CIVIL),2018-11-06,2018-11-06,2019-06-21,no concilio,2019-06-21,2019-10-23,,,,
30,Entre Ríos,Paraná,1,17616,SUMARISIMO,2017-11-27,2017-11-27,2019-06-24,no concilio,2019-06-24,2019-10-29,,,,
30,Entre Ríos,Paraná,1,17511,ORDINARIO,2017-09-18,2017-09-18,2019-06-25,no concilio,2019-06-25,2019-11-06,,,,
30,Entre Ríos,Paraná,1,18120,ORDINARIO,2018-12-28,2018-12-28,2019-06-28,no concilio,2019-06-28,2019-11-13,,,,
30,Entre Ríos,Paraná,1,17911,DESALOJO,2018-07-31,2018-07-31,2019-07-31,no concilio,2019-07-31,2019-12-04,,,,
30,Entre Ríos,Paraná,1,17312,ORDINARIO (CIVIL),2017-04-27,2017-04-27,2019-08-01,no concilio,2019-08-01,2019-11-27,,,,
30,Entre Ríos,Paraná,1,17583,ORDINARIO,2017-11-06,2017-11-06,2019-08-08,no_realizada,2019-08-08,2019-08-21,,,,
30,Entre Ríos,Paraná,1,17641,ORDINARIO,2017-08-09,2017-08-09,2019-08-15,no concilio,2019-08-15,2019-12-18,,,,
30,Entre Ríos,Paraná,1,17559,ORDINARIO,2017-10-18,2017-10-18,2019-09-11,no_realizada,2019-09-11,,,,,
30,Entre Ríos,Paraná,1,17697,ORDINARIO,2018-03-07,2018-03-07,2018-11-15,no concilio,2018-11-15,2019-03-12,no_realizada,,,
30,Entre Ríos,Paraná,1,17915,ORDINARIO,2018-08-01,2018-08-01,2019-03-06,no concilio,2019-03-06,2019-06-05,no concilio,,,
30,Entre Ríos,Paraná,1,17657,ORDINARIO,2017-12-27,2017-12-27,2019-03-28,no concilio,2019-03-28,2019-06-19,no concilio,,,
30,Entre Ríos,Paraná,1,17938,ORDINARIO,2018-08-17,2018-08-17,2019-04-17,no concilio,2019-04-17,2019-08-07,no concilio,,,
30,Entre Ríos,Paraná,1,17676,DESALOJO,2018-02-16,2018-02-16,2019-06-11,no concilio,2019-06-11,2019-08-21,no_realizada,,,
30,Entre Ríos,Paraná,1,17779,ORDINARIO,2018-04-26,2018-04-26,2019-06-14,no concilio,2019-06-14,2019-09-12,no concilio,,,
30,Entre Ríos,Paraná,1,17973,ORDINARIO,2018-09-07,2018-09-07,2019-06-18,no concilio,2019-06-18,2019-10-02,no_realizada,,,
30,Entre Ríos,Paraná,1,17274,ORDINARIO (CIVIL),2017-04-04,2017-04-04,2018-12-12,no concilio,2018-12-12,,,2018-12-20,2019-03-14,Sent.Definitiva
30,Entre Ríos,Paraná,1,17763,SUMARISIMO,2018-04-17,2018-04-17,2018-10-04,no concilio,2018-10-04,2018-12-20,,2019-06-26,2019-07-23,Conciliación
30,Entre Ríos,Paraná,1,17534,ORDINARIO,2017-10-03,2017-10-03,2018-09-13,no concilio,2018-09-13,2018-12-11,no concilio,2018-12-11,2019-04-10,Sent.Definitiva
30,Entre Ríos,Paraná,1,17970,SUMARISIMO,2018-09-06,2018-09-06,2019-02-26,no concilio,2019-02-26,2019-05-21,,2019-05-21,2019-07-22,Sent.Definitiva
30,Entre Ríos,Paraná,1,17211,ORDINARIO (CIVIL),2017-02-01,2017-02-01,2019-03-01,no concilio,2019-03-01,,,2019-03-21,2019-03-21,Conciliación
30,Entre Ríos,Paraná,1,17947,SUMARISIMO,2018-08-23,2018-08-23,2019-04-11,concilio,2019-04-11,,,2019-04-11,2019-04-11,Conciliación
30,Entre Ríos,Paraná,1,17970,SUMARISIMO,2018-09-06,2018-09-06,2019-05-21,no concilio,,2019-05-21,,2019-05-21,2019-07-22,Sent.Definitiva
30,Entre Ríos,Paraná,1,17692,DESALOJO Y COBRO ALQUILERES,2018-03-01,2018-03-01,2019-08-30,concilio,2019-08-30,,,2019-09-26,2019-09-26,Conciliación
30,Entre Ríos,Paraná,1,18135,ORDINARIO (CIVIL),2019-02-07,2019-02-07,2019-09-03,concilio,2019-09-03,,,2019-09-03,2019-09-03,Conciliación
30,Entre Ríos,Paraná,1,17218,ORDINARIO (CIVIL),2017-02-21,2017-02-21,2018-08-23,no concilio,2018-08-23,2018-11-13,no_realizada,2019-04-15,2019-04-15,Sent.Definitiva
30,Entre Ríos,Paraná,1,17869,ORDINARIO,2018-06-22,2018-06-22,2019-02-12,no concilio,2019-02-12,2019-05-08,no concilio,2019-05-09,2019-08-12,Sent.Definitiva
30,Entre Ríos,Paraná,1,17897,ORDINARIO,2018-07-25,2018-07-25,2019-02-14,no concilio,2019-02-14,2019-05-14,no concilio,2019-05-15,2019-09-13,Sent.Definitiva
30,Entre Ríos,Paraná,1,17942,ORDINARIO,2018-08-17,2018-08-17,2019-03-14,no concilio,2019-03-14,2019-05-30,no concilio,2019-08-07,2019-09-06,Sent.Definitiva
30,Entre Ríos,Paraná,1,17507,INTERDICTO DE RECOBRAR,2017-09-14,2017-09-14,2019-03-21,no concilio,2019-03-21,2019-05-28,no concilio,2019-05-29,2019-09-24,Sent.Definitiva
30,Entre Ríos,Paraná,1,17941,ORDINARIO,2018-08-17,2018-08-17,2019-04-23,no concilio,2019-04-23,2019-06-27,no concilio,2019-07-01,2019-09-09,Sent.Definitiva
30,Entre Ríos,Paraná,1,17888,ORDINARIO,2018-07-06,2018-07-06,2019-05-07,no concilio,2019-05-07,2019-06-26,no concilio,2019-06-27,2019-09-06,Sent.Definitiva
30,Entre Ríos,Paraná,1,17802,ORDINARIO,2018-05-10,2018-05-10,2019-06-12,no concilio,2019-06-12,2019-09-04,no_realizada,2019-09-26,2019-09-26,Sent.Definitiva
30,Entre Ríos,Paraná,2,17209,ORDINARIO ACCION DE PETICION DE HERENCIA,2015-07-01,2015-07-01,2018-09-18,no concilio,2018-09-18,2018-12-17,,,,
30,Entre Ríos,Paraná,2,17289,ORDINARIO ACCIDENTES DE TRANSITO,2015-09-03,2015-09-03,2018-11-28,no concilio,2018-11-28,2019-02-27,,,,
30,Entre Ríos,Paraná,2,18314,ORDINARIO COBRO DE PESOS,2017-07-26,2017-07-26,2018-08-17,no concilio,,,,2018-08-17,2018-09-06,Sent.Definitiva
30,Entre Ríos,Paraná,2,18511,ORDINARIO COBRO DE PESOS,2018-05-31,2018-05-31,2018-10-18,concilio,,,,,2018-10-18,Conciliación
30,Entre Ríos,Paraná,2,18523,ORDINARIO ACCIDENTES DE TRANSITO,2016-12-14,2016-12-14,2018-09-04,no concilio,2018-09-04,2018-12-04,,,,
30,Entre Ríos,Paraná,2,18609,SUMARISIMO ACCION MERAMENTE DECLARATIVA,2018-08-21,2018-08-21,2018-11-22,concilio,,,,,2018-11-22,Conciliación
30,Entre Ríos,Paraná,2,18387,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-02,2018-03-02,,,,,concilio,,2018-09-10,Conciliación
30,Entre Ríos,Paraná,2,18514,ORDINARIO DAÑ‘OS Y PERJUICIOS,2020-06-04,2020-06-04,2018-09-10,no_realizada,,,,,,
30,Entre Ríos,Paraná,2,18188,ORDINARIO ACCION DE REPETICION,2017-09-04,2017-09-04,2019-04-11,no concilio,2019-04-11,,,,,
30,Entre Ríos,Paraná,2,18091,ORDINARIO ACCIDENTES DE TRANSITO,2017-06-21,2017-06-21,2019-05-15,concilio,2019-05-15,,,,2019-05-15,Conciliación
30,Entre Ríos,Paraná,2,18754,SUMARISIMO,2018-12-03,2018-12-03,2019-06-10,no concilio,2019-06-10,2019-10-01,,,,
30,Entre Ríos,Paraná,2,18044,ORDINARIO DAÑOS Y PERJUICIOS,2017-05-16,2017-05-16,2019-07-26,no concilio,2019-07-26,2019-10-04,,,,
30,Entre Ríos,Paraná,2,18792,ORDINARIO DAÑOS Y PERJUICIOS,2018-12-28,2018-12-28,2019-07-30,no concilio,2019-07-30,2019-10-28,,,,
30,Entre Ríos,Paraná,2,18715,ORDINARIO,2018-10-26,2018-10-26,2019-08-01,no concilio,2019-08-01,2019-10-21,,,,
30,Entre Ríos,Paraná,2,18788,ORDINARIO ACCIDENTES DE TRANSITO,2018-12-26,2018-12-26,2019-08-05,no concilio,2019-08-05,2019-10-25,,,,
30,Entre Ríos,Paraná,2,18799,ORDINARIO RESOLUCION DE CONTRATO,2019-02-01,2019-02-01,2019-08-05,no concilio,2019-08-05,2019-11-04,,,,
30,Entre Ríos,Paraná,2,18733,ORDINARIO COBRO DE PESOS,2018-11-07,2018-11-07,2019-08-07,no concilio,2019-08-07,2019-10-17,,,,
30,Entre Ríos,Paraná,2,18909,ORDINARIO ACCION DE CONSIGNACION,2019-05-03,2019-05-03,2019-08-15,no concilio,2019-08-15,,,,,
30,Entre Ríos,Paraná,2,18877,ORDINARIO DAÑOS Y PERJUICIOS,2019-04-12,2019-04-12,2019-08-21,concilio,,,,,2019-08-21,Conciliación
30,Entre Ríos,Paraná,2,18845,ORDINARIO ACCIDENTES DE TRANSITO,2019-03-12,2019-03-12,2019-08-26,no concilio,2019-08-26,2019-11-07,,,,
30,Entre Ríos,Paraná,2,18045,ORDINARIO ACCIDENTES DE TRANSITO,2017-05-17,2017-05-17,2019-08-30,concilio,2019-08-30,,,,2019-08-30,Conciliación
30,Entre Ríos,Paraná,2,18751,ORDINARIO ACCIDENTES DE TRANSITO,2018-11-30,2018-11-30,2019-09-02,no concilio,2019-09-02,2019-11-11,,,,
30,Entre Ríos,Paraná,2,19002,INTERDICTO DE RECOBRAR,2019-07-31,2019-07-31,2019-09-25,no concilio,2019-09-25,2019-10-15,,,,
30,Entre Ríos,Paraná,2,18741,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-22,2018-11-22,2019-04-17,no concilio,2019-04-17,2019-07-24,no concilio,,,
30,Entre Ríos,Paraná,2,18703,DESALOJO,2018-10-19,2018-10-19,2019-05-02,no concilio,2019-07-04,2019-05-02,no concilio,,,
30,Entre Ríos,Paraná,2,18603,ORDINARIO COBRO DE PESOS,2018-08-14,2018-08-14,2019-05-30,no concilio,2019-05-30,2019-08-29,no concilio,,,
30,Entre Ríos,Paraná,2,17461,ORDINARIO DAÑOS Y PERJUICIOS,2016-02-01,2016-02-01,2019-06-26,no concilio,2019-06-26,2019-09-24,no concilio,,,
30,Entre Ríos,Paraná,2,18925,ORDINARIO DAÑOS Y PERJUICIOS,2019-05-17,2019-05-17,2019-07-01,no concilio,2019-07-01,2019-09-17,no concilio,,,
30,Entre Ríos,Paraná,2,17820,ORDINARIO DAÑOS Y PERJUICIOS,2016-10-28,2016-10-28,2018-12-18,no concilio,2018-12-18,2019-03-18,,2019-04-30,2019-06-24,Sent.Definitiva
30,Entre Ríos,Paraná,2,18299,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-11-21,2017-11-21,,,,,no concilio,2019-02-11,2019-03-14,Sent.Definitiva
30,Entre Ríos,Paraná,2,18407,ORDINARIO ACCIDENTES DE TRANSITO,2018-03-15,2018-03-15,2018-07-06,,,,,2019-05-15,2019-07-24,Sent.Definitiva
30,Entre Ríos,Paraná,2,18756,ORDINARIO COBRO DE PESOS,2018-12-04,2018-12-04,2019-04-08,no concilio,2019-03-14,,,2019-04-17,2019-05-30,Sent.Definitiva
30,Entre Ríos,Paraná,2,18798,ORDINARIO ACCION DE REDUCCION,2019-02-01,2019-02-01,2019-06-13,no concilio,2019-06-13,,,2019-07-22,2019-08-26,Sent.Definitiva
30,Entre Ríos,Paraná,2,18802,DESALOJO,2019-02-06,2019-02-06,2019-07-02,concilio,2019-07-02,,,2019-07-02,2019-07-02,Conciliación
30,Entre Ríos,Paraná,2,18905,SUMARISIMO,2019-05-02,2019-05-02,2019-09-04,no concilio,2019-09-04,2019-11-26,,2019-09-11,2019-09-13,Sent.Definitiva
30,Entre Ríos,Paraná,2,17596,ORDINARIO ACCIDENTES DE TRANSITO,2016-05-13,2016-05-13,2018-10-02,no concilio,2018-10-02,2019-02-11,no concilio,2019-02-25,2019-04-29,Sent.Definitiva
30,Entre Ríos,Paraná,2,18341,ORDINARIO ACCIDENTES DE TRANSITO,2017-12-22,2017-12-22,2018-12-20,no concilio,2018-12-20,2019-03-19,no concilio,2019-05-09,2019-06-28,Sent.Definitiva
30,Entre Ríos,Paraná,2,18351,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-02-01,2018-02-01,2018-09-21,no concilio,2018-09-21,2019-02-05,no concilio,2019-02-18,2019-04-05,Sent.Definitiva
30,Entre Ríos,Paraná,2,18431,ORDINARIO ACCIDENTES DE TRANSITO,2018-04-04,2018-04-04,2018-12-06,no concilio,2018-12-06,2019-03-06,no concilio,2019-04-03,2019-05-28,Sent.Definitiva
30,Entre Ríos,Paraná,2,18482,ORDINARIO ACCIDENTES DE TRANSITO,2018-05-07,2018-05-07,2018-10-11,no concilio,2018-10-11,,no concilio,2019-04-15,2019-06-11,Sent.Definitiva
30,Entre Ríos,Paraná,2,18579,ORDINARIO ACCIDENTES DE TRANSITO,2018-07-26,2018-07-26,2018-10-31,no concilio,2018-10-31,2019-02-12,no concilio,2019-03-25,2019-03-27,Sent.Definitiva
30,Entre Ríos,Paraná,2,18550,ORDINARIO COBRO DE PESOS,2018-06-27,2018-06-27,2019-03-08,no concilio,2019-03-08,2019-06-07,no concilio,2019-06-24,2019-07-29,Sent.Definitiva
30,Entre Ríos,Paraná,2,18702,SUMARISIMO (CIVIL),2018-08-02,2018-08-02,2019-03-14,no concilio,2019-03-14,2019-06-12,no concilio,2019-07-22,2019-08-12,Sent.Definitiva
30,Entre Ríos,Paraná,2,18501,ORDINARIO ACCIDENTES DE TRANSITO,2018-05-18,2018-05-18,2019-03-20,no concilio,2019-03-20,2019-06-25,no concilio,2019-08-05,2019-09-20,Sent.Definitiva
30,Entre Ríos,Paraná,2,17691,ORDINARIO ACCIDENTES DE TRANSITO,2016-07-29,2016-07-29,,,,,no concilio,2019-02-25,2019-04-29,Sent.Definitiva
30,Entre Ríos,Paraná,2,17946,ORDINARIO DAÑOS Y PERJUICIOS,2017-02-22,2017-02-22,,,,,no_realizada,2019-05-15,2019-07-04,Sent.Definitiva
30,Entre Ríos,Paraná,2,18545,ORDINARIO ESCRITURACION,2018-06-22,2018-06-22,,,,,no concilio,2019-04-26,2019-06-19,Sent.Definitiva
30,Entre Ríos,Paraná,2,18025,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-04-28,2017-04-28,,,,,concilio,,2018-09-19,Conciliación
30,Entre Ríos,Paraná,3,33707,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-04-07,2017-04-07,2018-09-11,no concilio,,,,,,
30,Entre Ríos,Paraná,3,33949,DESALOJO,2017-10-02,2017-10-02,2018-10-24,concilio,,,,,2018-10-24,Conciliación
30,Entre Ríos,Paraná,3,34002,ORDINARIO ACCIDENTES DE TRANSITO,2017-11-08,2017-11-08,2018-10-18,no concilio,,,,,,
30,Entre Ríos,Paraná,3,34212,INFORMACION SUMARIA,2017-10-26,2017-10-26,,,,,,,,
30,Entre Ríos,Paraná,3,34229,ORDINARIO ACCION REIVINDICATORIA,2018-05-09,2018-05-09,2018-12-13,concilio,,,,,2018-12-13,Conciliación
30,Entre Ríos,Paraná,3,34268,ORDINARIO ACCIDENTES DE TRANSITO,2016-10-26,2016-10-26,2019-03-12,no concilio,2019-03-27,2019-08-26,,,,
30,Entre Ríos,Paraná,3,34478,SUMARISIMO,2018-11-01,2018-11-01,2019-03-14,concilio,,,,,2019-03-14,Conciliación
30,Entre Ríos,Paraná,3,32514,USUCAPION,2014-08-06,2014-08-06,2019-03-26,no concilio,2019-03-26,2019-05-28,,,,
30,Entre Ríos,Paraná,3,33817,ORDINARIO ACCION REIVINDICATORIA,2017-06-26,2017-06-26,2019-04-16,concilio,,,,,2019-04-16,Conciliación
30,Entre Ríos,Paraná,3,33875,ORDINARIO ACCIDENTES DE TRANSITO,2016-07-01,2016-07-01,2019-04-23,no concilio,,,,,,
30,Entre Ríos,Paraná,3,34410,ORDINARIO ACCIDENTES DE TRANSITO,2018-09-18,2018-09-18,2019-05-14,no concilio,2019-05-14,2019-08-07,,,,
30,Entre Ríos,Paraná,3,33875,ORDINARIO ACCIDENTES DE TRANSITO,2016-07-01,2016-07-01,2019-05-16,no concilio,2019-05-16,,,,,
30,Entre Ríos,Paraná,3,32076,USUCAPION,2013-09-12,2013-09-12,2019-05-16,no concilio,2019-05-16,2019-07-31,,,,
30,Entre Ríos,Paraná,3,34421,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-26,2018-09-26,2019-05-21,no concilio,2019-05-21,2019-08-01,,,,
30,Entre Ríos,Paraná,3,33631,ORDINARIO ACCIDENTES DE TRANSITO,2017-02-10,2017-02-10,2019-05-23,no concilio,,,,,,
30,Entre Ríos,Paraná,3,34124,DIVISION DE CONDOMINIO,2018-03-01,2018-03-01,2019-05-30,no concilio,,,,,,
30,Entre Ríos,Paraná,3,34425,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-27,2018-09-27,2019-06-11,no concilio,2019-06-11,2019-08-21,,,,
30,Entre Ríos,Paraná,3,34355,ORDINARIO ACCIDENTES DE TRANSITO,2018-08-10,2018-08-10,2019-06-25,no concilio,2019-06-25,2019-10-03,,,,
30,Entre Ríos,Paraná,3,34416,USUCAPION,2018-09-21,2018-09-21,2019-07-04,no concilio,2019-07-04,2019-10-02,,,,
30,Entre Ríos,Paraná,3,33200,ORDINARIO DAÑOS Y PERJUICIOS,2016-02-26,2016-02-26,2019-07-25,no concilio,2019-07-25,2019-10-31,,,,
30,Entre Ríos,Paraná,3,33973,SUMARISIMO,2016-09-23,2016-09-23,2019-08-06,no_realizada,,,,,,
30,Entre Ríos,Paraná,3,34602,ORDINARIO DAÑOS Y PERJUICIOS,2019-02-04,2019-02-04,2019-08-20,no concilio,2019-08-20,2019-11-19,,,,
30,Entre Ríos,Paraná,3,34616,ORDINARIO DAÑOS Y PERJUICIOS,2019-02-15,2019-02-15,2019-08-27,no concilio,2019-08-27,2019-11-12,,,,
30,Entre Ríos,Paraná,3,34706,SUMARISIMO REGULACION DE HONORARIOS,2019-05-03,2019-05-03,2019-09-03,no concilio,2019-09-03,2019-10-01,,,,
30,Entre Ríos,Paraná,3,34541,DESALOJO Y COBRO ALQUILERES,2018-12-19,2018-12-19,2019-09-10,no concilio,,,,,,
30,Entre Ríos,Paraná,3,34443,ORDINARIO ACCIDENTES DE TRANSITO,2018-10-09,2018-10-09,2019-09-24,concilio,,,,,2019-09-24,Conciliación
30,Entre Ríos,Paraná,3,34223,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-07,2018-05-07,2018-11-29,no concilio,2018-11-29,2019-03-25,no concilio,,,
30,Entre Ríos,Paraná,3,33865,ORDINARIO SIMULACION,2017-08-04,2017-08-04,2019-02-07,no concilio,2019-02-07,2019-05-08,no concilio,,,
30,Entre Ríos,Paraná,3,34326,DESALOJO,2018-07-23,2018-07-23,2019-03-20,no concilio,2019-03-20,2019-05-29,no concilio,,,
30,Entre Ríos,Paraná,3,33231,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-03-21,2016-03-21,2018-10-09,no concilio,2018-10-09,,,2019-04-11,2019-06-12,Sent.Definitiva
30,Entre Ríos,Paraná,3,33574,ORDINARIO ACCIDENTES DE TRANSITO,2016-12-05,2016-12-05,2018-11-22,no concilio,2018-11-22,2019-03-11,,2019-04-26,2019-06-24,Sent.Definitiva
30,Entre Ríos,Paraná,3,34051,ORDINARIO DAÑOS Y PERJUICIOS,2017-12-12,2017-12-12,2018-12-06,no concilio,2018-12-06,2019-03-18,,2019-03-19,2019-05-20,Sent.Definitiva
30,Entre Ríos,Paraná,3,34252,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-05-18,2018-05-18,2018-10-30,no concilio,2018-10-30,2019-02-18,,2019-04-11,2019-06-18,Sent.Definitiva
